year,sec_key,string,trap,SpCode,mass,otter_density,mass.round
2017,KAGK.17,2,shrimp,CRABGRA,0,6.0625,0
2017,NATZ.17,2,shrimp,CRABGRA,0,0,0
2017,NAUK.17,2,shrimp,CRABGRA,0,2.038461539,0
2017,NFEI.17,2,shrimp,CRABGRA,0,0.6875,0
2017,NOSK.17,2,shrimp,CRABGRA,0,6.142857143,0
2017,NPAS.17,2,shrimp,CRABGRA,0,0,0
2017,SALA.17,2,shrimp,CRABGRA,0,7.05,0
2017,SFEI.17,2,shrimp,CRABGRA,0,1.053571429,0
2017,SHIN.17,2,shrimp,CRABGRA,0,3.692307692,0
2017,SODA.17,2,shrimp,CRABGRA,0,1.115384615,0
2017,SWAD.17,2,shrimp,CRABGRA,0,0.452380953,0
2017,TROC.17,2,shrimp,CRABGRA,0,0.041666667,0
2017,BLAQ.17,3,shrimp,CRABGRA,0,2.96875,0
2017,CHUS.17,3,shrimp,CRABGRA,0,3.433333334,0
2017,DUNB.17,3,shrimp,CRABGRA,0,0.090909091,0
2017,FARA.17,3,shrimp,CRABGRA,0,0,0
2017,GARC.17,3,shrimp,CRABGRA,0,1.466666667,0
2017,GOAT.17,3,shrimp,CRABGRA,0,0,0
2017,GUKT.17,3,shrimp,CRABGRA,0,7.4,0
2017,HETA.17,3,shrimp,CRABGRA,0,0,0
2017,KAGK.17,3,shrimp,CRABGRA,0,6.0625,0
2017,NATZ.17,3,shrimp,CRABGRA,0,0,0
2017,NAUK.17,3,shrimp,CRABGRA,0,2.038461539,0
2017,NFEI.17,3,shrimp,CRABGRA,0,0.6875,0
2017,NOSK.17,3,shrimp,CRABGRA,0,6.142857143,0
2017,NPAS.17,3,shrimp,CRABGRA,0,0,0
2017,REFU.17,3,shrimp,CRABGRA,0,0.083333334,0
2017,SALA.17,3,shrimp,CRABGRA,0,7.05,0
2017,SFEI.17,3,shrimp,CRABGRA,0,1.053571429,0
2017,SHIN.17,3,shrimp,CRABGRA,0,3.692307692,0
2017,SODA.17,3,shrimp,CRABGRA,0,1.115384615,0
2017,SWAD.17,3,shrimp,CRABGRA,0,0.452380953,0
2017,TROC.17,3,shrimp,CRABGRA,0,0.041666667,0
2017,BLAQ.17,1,minnow,CRABHEL,0,2.96875,0
2017,CHUS.17,1,minnow,CRABHEL,0,3.433333334,0
2017,DUNB.17,1,minnow,CRABHEL,0,0.090909091,0
2017,FARA.17,1,minnow,CRABHEL,0,0,0
2017,GARC.17,1,minnow,CRABHEL,0,1.466666667,0
2017,GUKT.17,1,minnow,CRABHEL,0,7.4,0
2017,HETA.17,1,minnow,CRABHEL,0,0,0
2017,NATZ.17,1,minnow,CRABHEL,0,0,0
2017,NAUK.17,1,minnow,CRABHEL,0,2.038461539,0
2017,NPAS.17,1,minnow,CRABHEL,0,0,0
2017,REFU.17,1,minnow,CRABHEL,0,0.083333334,0
2017,SFEI.17,1,minnow,CRABHEL,0,1.053571429,0
2017,SHIN.17,1,minnow,CRABHEL,0,3.692307692,0
2017,SODA.17,1,minnow,CRABHEL,0,1.115384615,0
2017,SWAD.17,1,minnow,CRABHEL,0,0.452380953,0
2017,TROC.17,1,minnow,CRABHEL,0,0.041666667,0
2017,CHUS.17,2,minnow,CRABHEL,0,3.433333334,0
2017,DUNB.17,2,minnow,CRABHEL,0,0.090909091,0
2017,FARA.17,2,minnow,CRABHEL,0,0,0
2017,GARC.17,2,minnow,CRABHEL,0,1.466666667,0
2017,GOAT.17,2,minnow,CRABHEL,0,0,0
2017,HETA.17,2,minnow,CRABHEL,0,0,0
2017,KAGK.17,2,minnow,CRABHEL,0,6.0625,0
2017,NATZ.17,2,minnow,CRABHEL,0,0,0
2017,NAUK.17,2,minnow,CRABHEL,0,2.038461539,0
2017,NFEI.17,2,minnow,CRABHEL,0,0.6875,0
2017,NPAS.17,2,minnow,CRABHEL,0,0,0
2017,REFU.17,2,minnow,CRABHEL,0,0.083333334,0
2017,SFEI.17,2,minnow,CRABHEL,0,1.053571429,0
2017,SHIN.17,2,minnow,CRABHEL,0,3.692307692,0
2017,SODA.17,2,minnow,CRABHEL,0,1.115384615,0
2017,SWAD.17,2,minnow,CRABHEL,0,0.452380953,0
2017,TROC.17,2,minnow,CRABHEL,0,0.041666667,0
2017,BLAQ.17,3,minnow,CRABHEL,0,2.96875,0
2017,CHUS.17,3,minnow,CRABHEL,0,3.433333334,0
2017,DUNB.17,3,minnow,CRABHEL,0,0.090909091,0
2017,FARA.17,3,minnow,CRABHEL,0,0,0
2017,GARC.17,3,minnow,CRABHEL,0,1.466666667,0
2017,GOAT.17,3,minnow,CRABHEL,0,0,0
2017,GUKT.17,3,minnow,CRABHEL,0,7.4,0
2017,HETA.17,3,minnow,CRABHEL,0,0,0
2017,KAGK.17,3,minnow,CRABHEL,0,6.0625,0
2017,NATZ.17,3,minnow,CRABHEL,0,0,0
2017,NAUK.17,3,minnow,CRABHEL,0,2.038461539,0
2017,NFEI.17,3,minnow,CRABHEL,0,0.6875,0
2017,NOSK.17,3,minnow,CRABHEL,0,6.142857143,0
2017,SFEI.17,3,minnow,CRABHEL,0,1.053571429,0
2017,SODA.17,3,minnow,CRABHEL,0,1.115384615,0
2017,TROC.17,3,minnow,CRABHEL,0,0.041666667,0
2017,BLAQ.17,1,pot,CRABHEL,0,2.96875,0
2017,CHUS.17,1,pot,CRABHEL,0,3.433333334,0
2017,DUNB.17,1,pot,CRABHEL,0,0.090909091,0
2017,FARA.17,1,pot,CRABHEL,0,0,0
2017,GARC.17,1,pot,CRABHEL,0,1.466666667,0
2017,GOAT.17,1,pot,CRABHEL,0,0,0
2017,GUKT.17,1,pot,CRABHEL,0,7.4,0
2017,HETA.17,1,pot,CRABHEL,0,0,0
2017,KAGK.17,1,pot,CRABHEL,0,6.0625,0
2017,NATZ.17,1,pot,CRABHEL,0,0,0
2017,NAUK.17,1,pot,CRABHEL,0,2.038461539,0
2017,NFEI.17,1,pot,CRABHEL,0,0.6875,0
2017,NOSK.17,1,pot,CRABHEL,0,6.142857143,0
2017,NPAS.17,1,pot,CRABHEL,0,0,0
2017,REFU.17,1,pot,CRABHEL,0,0.083333334,0
2017,SALA.17,1,pot,CRABHEL,0,7.05,0
2017,SFEI.17,1,pot,CRABHEL,0,1.053571429,0
2017,SHIN.17,1,pot,CRABHEL,0,3.692307692,0
2017,SODA.17,1,pot,CRABHEL,0,1.115384615,0
2017,SWAD.17,1,pot,CRABHEL,0,0.452380953,0
2017,TROC.17,1,pot,CRABHEL,0,0.041666667,0
2017,BLAQ.17,2,pot,CRABHEL,0,2.96875,0
2017,CHUS.17,2,pot,CRABHEL,0,3.433333334,0
2017,DUNB.17,2,pot,CRABHEL,0,0.090909091,0
2017,FARA.17,2,pot,CRABHEL,0,0,0
2017,GARC.17,2,pot,CRABHEL,0,1.466666667,0
2017,GOAT.17,2,pot,CRABHEL,0,0,0
2017,GUKT.17,2,pot,CRABHEL,0,7.4,0
2017,HETA.17,2,pot,CRABHEL,0,0,0
2017,KAGK.17,2,pot,CRABHEL,0,6.0625,0
2017,NATZ.17,2,pot,CRABHEL,0,0,0
2017,NAUK.17,2,pot,CRABHEL,0,2.038461539,0
2017,NFEI.17,2,pot,CRABHEL,0,0.6875,0
2017,NOSK.17,2,pot,CRABHEL,0,6.142857143,0
2017,NPAS.17,2,pot,CRABHEL,0,0,0
2017,REFU.17,2,pot,CRABHEL,0,0.083333334,0
2017,SALA.17,2,pot,CRABHEL,0,7.05,0
2017,SFEI.17,2,pot,CRABHEL,0,1.053571429,0
2017,SHIN.17,2,pot,CRABHEL,0,3.692307692,0
2017,SODA.17,2,pot,CRABHEL,0,1.115384615,0
2017,SWAD.17,2,pot,CRABHEL,0,0.452380953,0
2017,TROC.17,2,pot,CRABHEL,0,0.041666667,0
2017,BLAQ.17,3,pot,CRABHEL,0,2.96875,0
2017,CHUS.17,3,pot,CRABHEL,0,3.433333334,0
2017,DUNB.17,3,pot,CRABHEL,0,0.090909091,0
2017,FARA.17,3,pot,CRABHEL,0,0,0
2017,GARC.17,3,pot,CRABHEL,0,1.466666667,0
2017,GOAT.17,3,pot,CRABHEL,0,0,0
2017,GUKT.17,3,pot,CRABHEL,0,7.4,0
2017,HETA.17,3,pot,CRABHEL,0,0,0
2017,KAGK.17,3,pot,CRABHEL,0,6.0625,0
2017,NATZ.17,3,pot,CRABHEL,0,0,0
2017,NAUK.17,3,pot,CRABHEL,0,2.038461539,0
2017,NFEI.17,3,pot,CRABHEL,0,0.6875,0
2017,NOSK.17,3,pot,CRABHEL,0,6.142857143,0
2017,NPAS.17,3,pot,CRABHEL,0,0,0
2017,REFU.17,3,pot,CRABHEL,0,0.083333334,0
2017,SALA.17,3,pot,CRABHEL,0,7.05,0
2017,SFEI.17,3,pot,CRABHEL,0,1.053571429,0
2017,SHIN.17,3,pot,CRABHEL,0,3.692307692,0
2017,SODA.17,3,pot,CRABHEL,0,1.115384615,0
2017,SWAD.17,3,pot,CRABHEL,0,0.452380953,0
2017,TROC.17,3,pot,CRABHEL,0,0.041666667,0
2017,BLAQ.17,1,shrimp,CRABHEL,0,2.96875,0
2017,CHUS.17,1,shrimp,CRABHEL,0,3.433333334,0
2017,DUNB.17,1,shrimp,CRABHEL,0,0.090909091,0
2017,FARA.17,1,shrimp,CRABHEL,0,0,0
2017,GARC.17,1,shrimp,CRABHEL,0,1.466666667,0
2017,GOAT.17,1,shrimp,CRABHEL,0,0,0
2017,HETA.17,1,shrimp,CRABHEL,0,0,0
2017,KAGK.17,1,shrimp,CRABHEL,0,6.0625,0
2017,NATZ.17,1,shrimp,CRABHEL,0,0,0
2017,NAUK.17,1,shrimp,CRABHEL,0,2.038461539,0
2017,NFEI.17,1,shrimp,CRABHEL,0,0.6875,0
2017,NOSK.17,1,shrimp,CRABHEL,0,6.142857143,0
2017,NPAS.17,1,shrimp,CRABHEL,0,0,0
2017,SFEI.17,1,shrimp,CRABHEL,0,1.053571429,0
2017,SHIN.17,1,shrimp,CRABHEL,0,3.692307692,0
2017,SODA.17,1,shrimp,CRABHEL,0,1.115384615,0
2017,SWAD.17,1,shrimp,CRABHEL,0,0.452380953,0
2017,TROC.17,1,shrimp,CRABHEL,0,0.041666667,0
2017,BLAQ.17,2,shrimp,CRABHEL,0,2.96875,0
2017,CHUS.17,2,shrimp,CRABHEL,0,3.433333334,0
2017,DUNB.17,2,shrimp,CRABHEL,0,0.090909091,0
2017,FARA.17,2,shrimp,CRABHEL,0,0,0
2017,GARC.17,2,shrimp,CRABHEL,0,1.466666667,0
2017,GOAT.17,2,shrimp,CRABHEL,0,0,0
2017,GUKT.17,2,shrimp,CRABHEL,0,7.4,0
2017,HETA.17,2,shrimp,CRABHEL,0,0,0
2017,KAGK.17,2,shrimp,CRABHEL,0,6.0625,0
2017,NATZ.17,2,shrimp,CRABHEL,0,0,0
2017,NAUK.17,2,shrimp,CRABHEL,0,2.038461539,0
2017,NFEI.17,2,shrimp,CRABHEL,0,0.6875,0
2017,NPAS.17,2,shrimp,CRABHEL,0,0,0
2017,REFU.17,2,shrimp,CRABHEL,0,0.083333334,0
2017,SFEI.17,2,shrimp,CRABHEL,0,1.053571429,0
2017,SHIN.17,2,shrimp,CRABHEL,0,3.692307692,0
2017,SODA.17,2,shrimp,CRABHEL,0,1.115384615,0
2017,SWAD.17,2,shrimp,CRABHEL,0,0.452380953,0
2017,TROC.17,2,shrimp,CRABHEL,0,0.041666667,0
2017,BLAQ.17,3,shrimp,CRABHEL,0,2.96875,0
2017,CHUS.17,3,shrimp,CRABHEL,0,3.433333334,0
2017,DUNB.17,3,shrimp,CRABHEL,0,0.090909091,0
2017,FARA.17,3,shrimp,CRABHEL,0,0,0
2017,GOAT.17,3,shrimp,CRABHEL,0,0,0
2017,GUKT.17,3,shrimp,CRABHEL,0,7.4,0
2017,HETA.17,3,shrimp,CRABHEL,0,0,0
2017,KAGK.17,3,shrimp,CRABHEL,0,6.0625,0
2017,NATZ.17,3,shrimp,CRABHEL,0,0,0
2017,NAUK.17,3,shrimp,CRABHEL,0,2.038461539,0
2017,NFEI.17,3,shrimp,CRABHEL,0,0.6875,0
2017,NOSK.17,3,shrimp,CRABHEL,0,6.142857143,0
2017,NPAS.17,3,shrimp,CRABHEL,0,0,0
2017,REFU.17,3,shrimp,CRABHEL,0,0.083333334,0
2017,SFEI.17,3,shrimp,CRABHEL,0,1.053571429,0
2017,SHIN.17,3,shrimp,CRABHEL,0,3.692307692,0
2017,SODA.17,3,shrimp,CRABHEL,0,1.115384615,0
2017,SWAD.17,3,shrimp,CRABHEL,0,0.452380953,0
2017,TROC.17,3,shrimp,CRABHEL,0,0.041666667,0
2017,BLAQ.17,1,minnow,CRABRR,0,2.96875,0
2017,CHUS.17,1,minnow,CRABRR,0,3.433333334,0
2017,FARA.17,1,minnow,CRABRR,0,0,0
2017,GARC.17,1,minnow,CRABRR,0,1.466666667,0
2017,GUKT.17,1,minnow,CRABRR,0,7.4,0
2017,KAGK.17,1,minnow,CRABRR,0,6.0625,0
2017,NATZ.17,1,minnow,CRABRR,0,0,0
2017,NAUK.17,1,minnow,CRABRR,0,2.038461539,0
2017,NOSK.17,1,minnow,CRABRR,0,6.142857143,0
2017,REFU.17,1,minnow,CRABRR,0,0.083333334,0
2017,SALA.17,1,minnow,CRABRR,0,7.05,0
2017,SFEI.17,1,minnow,CRABRR,0,1.053571429,0
2017,SHIN.17,1,minnow,CRABRR,0,3.692307692,0
2017,CHUS.17,2,minnow,CRABRR,0,3.433333334,0
2017,DUNB.17,2,minnow,CRABRR,0,0.090909091,0
2017,GARC.17,2,minnow,CRABRR,0,1.466666667,0
2017,GUKT.17,2,minnow,CRABRR,0,7.4,0
2017,HETA.17,2,minnow,CRABRR,0,0,0
2017,KAGK.17,2,minnow,CRABRR,0,6.0625,0
2017,NAUK.17,2,minnow,CRABRR,0,2.038461539,0
2017,NOSK.17,2,minnow,CRABRR,0,6.142857143,0
2017,NPAS.17,2,minnow,CRABRR,0,0,0
2017,SALA.17,2,minnow,CRABRR,0,7.05,0
2017,SFEI.17,2,minnow,CRABRR,0,1.053571429,0
2017,SHIN.17,2,minnow,CRABRR,0,3.692307692,0
2017,CHUS.17,3,minnow,CRABRR,0,3.433333334,0
2017,DUNB.17,3,minnow,CRABRR,0,0.090909091,0
2017,FARA.17,3,minnow,CRABRR,0,0,0
2017,GUKT.17,3,minnow,CRABRR,0,7.4,0
2017,KAGK.17,3,minnow,CRABRR,0,6.0625,0
2017,NAUK.17,3,minnow,CRABRR,0,2.038461539,0
2017,NOSK.17,3,minnow,CRABRR,0,6.142857143,0
2017,REFU.17,3,minnow,CRABRR,0,0.083333334,0
2017,SALA.17,3,minnow,CRABRR,0,7.05,0
2017,SFEI.17,3,minnow,CRABRR,0,1.053571429,0
2017,SHIN.17,3,minnow,CRABRR,0,3.692307692,0
2017,SODA.17,3,minnow,CRABRR,0,1.115384615,0
2017,SWAD.17,3,minnow,CRABRR,0,0.452380953,0
2017,TROC.17,3,minnow,CRABRR,0,0.041666667,0
2017,BLAQ.17,1,pot,CRABRR,0,2.96875,0
2017,CHUS.17,1,pot,CRABRR,0,3.433333334,0
2017,DUNB.17,1,pot,CRABRR,0,0.090909091,0
2017,FARA.17,1,pot,CRABRR,0,0,0
2017,GARC.17,1,pot,CRABRR,0,1.466666667,0
2017,GOAT.17,1,pot,CRABRR,0,0,0
2017,GUKT.17,1,pot,CRABRR,0,7.4,0
2017,HETA.17,1,pot,CRABRR,0,0,0
2017,KAGK.17,1,pot,CRABRR,0,6.0625,0
2017,NATZ.17,1,pot,CRABRR,0,0,0
2017,NAUK.17,1,pot,CRABRR,0,2.038461539,0
2017,NFEI.17,1,pot,CRABRR,0,0.6875,0
2017,NOSK.17,1,pot,CRABRR,0,6.142857143,0
2017,NPAS.17,1,pot,CRABRR,0,0,0
2017,REFU.17,1,pot,CRABRR,0,0.083333334,0
2017,SALA.17,1,pot,CRABRR,0,7.05,0
2017,SFEI.17,1,pot,CRABRR,0,1.053571429,0
2017,SHIN.17,1,pot,CRABRR,0,3.692307692,0
2017,SODA.17,1,pot,CRABRR,0,1.115384615,0
2017,SWAD.17,1,pot,CRABRR,0,0.452380953,0
2017,TROC.17,1,pot,CRABRR,0,0.041666667,0
2017,BLAQ.17,2,pot,CRABRR,0,2.96875,0
2017,CHUS.17,2,pot,CRABRR,0,3.433333334,0
2017,DUNB.17,2,pot,CRABRR,0,0.090909091,0
2017,FARA.17,2,pot,CRABRR,0,0,0
2017,GARC.17,2,pot,CRABRR,0,1.466666667,0
2017,GOAT.17,2,pot,CRABRR,0,0,0
2017,GUKT.17,2,pot,CRABRR,0,7.4,0
2017,HETA.17,2,pot,CRABRR,0,0,0
2017,KAGK.17,2,pot,CRABRR,0,6.0625,0
2017,NATZ.17,2,pot,CRABRR,0,0,0
2017,NAUK.17,2,pot,CRABRR,0,2.038461539,0
2017,NFEI.17,2,pot,CRABRR,0,0.6875,0
2017,NOSK.17,2,pot,CRABRR,0,6.142857143,0
2017,NPAS.17,2,pot,CRABRR,0,0,0
2017,REFU.17,2,pot,CRABRR,0,0.083333334,0
2017,SALA.17,2,pot,CRABRR,0,7.05,0
2017,SFEI.17,2,pot,CRABRR,0,1.053571429,0
2017,SHIN.17,2,pot,CRABRR,0,3.692307692,0
2017,SODA.17,2,pot,CRABRR,0,1.115384615,0
2017,SWAD.17,2,pot,CRABRR,0,0.452380953,0
2017,TROC.17,2,pot,CRABRR,0,0.041666667,0
2017,BLAQ.17,3,pot,CRABRR,0,2.96875,0
2017,CHUS.17,3,pot,CRABRR,0,3.433333334,0
2017,DUNB.17,3,pot,CRABRR,0,0.090909091,0
2017,FARA.17,3,pot,CRABRR,0,0,0
2017,GARC.17,3,pot,CRABRR,0,1.466666667,0
2017,GOAT.17,3,pot,CRABRR,0,0,0
2017,GUKT.17,3,pot,CRABRR,0,7.4,0
2017,HETA.17,3,pot,CRABRR,0,0,0
2017,KAGK.17,3,pot,CRABRR,0,6.0625,0
2017,NAUK.17,3,pot,CRABRR,0,2.038461539,0
2017,NFEI.17,3,pot,CRABRR,0,0.6875,0
2017,NOSK.17,3,pot,CRABRR,0,6.142857143,0
2017,NPAS.17,3,pot,CRABRR,0,0,0
2017,REFU.17,3,pot,CRABRR,0,0.083333334,0
2017,SALA.17,3,pot,CRABRR,0,7.05,0
2017,SFEI.17,3,pot,CRABRR,0,1.053571429,0
2017,SHIN.17,3,pot,CRABRR,0,3.692307692,0
2017,SODA.17,3,pot,CRABRR,0,1.115384615,0
2017,SWAD.17,3,pot,CRABRR,0,0.452380953,0
2017,BLAQ.17,1,shrimp,CRABRR,0,2.96875,0
2017,CHUS.17,1,shrimp,CRABRR,0,3.433333334,0
2017,DUNB.17,1,shrimp,CRABRR,0,0.090909091,0
2017,GARC.17,1,shrimp,CRABRR,0,1.466666667,0
2017,GUKT.17,1,shrimp,CRABRR,0,7.4,0
2017,KAGK.17,1,shrimp,CRABRR,0,6.0625,0
2017,NATZ.17,1,shrimp,CRABRR,0,0,0
2017,NAUK.17,1,shrimp,CRABRR,0,2.038461539,0
2017,NFEI.17,1,shrimp,CRABRR,0,0.6875,0
2017,NOSK.17,1,shrimp,CRABRR,0,6.142857143,0
2017,NPAS.17,1,shrimp,CRABRR,0,0,0
2017,REFU.17,1,shrimp,CRABRR,0,0.083333334,0
2017,SALA.17,1,shrimp,CRABRR,0,7.05,0
2017,SFEI.17,1,shrimp,CRABRR,0,1.053571429,0
2017,SHIN.17,1,shrimp,CRABRR,0,3.692307692,0
2017,SODA.17,1,shrimp,CRABRR,0,1.115384615,0
2017,TROC.17,1,shrimp,CRABRR,0,0.041666667,0
2017,CHUS.17,2,shrimp,CRABRR,0,3.433333334,0
2017,DUNB.17,2,shrimp,CRABRR,0,0.090909091,0
2017,FARA.17,2,shrimp,CRABRR,0,0,0
2017,GARC.17,2,shrimp,CRABRR,0,1.466666667,0
2017,GOAT.17,2,shrimp,CRABRR,0,0,0
2017,GUKT.17,2,shrimp,CRABRR,0,7.4,0
2017,KAGK.17,2,shrimp,CRABRR,0,6.0625,0
2017,NATZ.17,2,shrimp,CRABRR,0,0,0
2017,NAUK.17,2,shrimp,CRABRR,0,2.038461539,0
2017,NFEI.17,2,shrimp,CRABRR,0,0.6875,0
2017,NOSK.17,2,shrimp,CRABRR,0,6.142857143,0
2017,NPAS.17,2,shrimp,CRABRR,0,0,0
2017,REFU.17,2,shrimp,CRABRR,0,0.083333334,0
2017,SALA.17,2,shrimp,CRABRR,0,7.05,0
2017,SFEI.17,2,shrimp,CRABRR,0,1.053571429,0
2017,SHIN.17,2,shrimp,CRABRR,0,3.692307692,0
2017,SODA.17,2,shrimp,CRABRR,0,1.115384615,0
2017,BLAQ.17,3,shrimp,CRABRR,0,2.96875,0
2017,CHUS.17,3,shrimp,CRABRR,0,3.433333334,0
2017,DUNB.17,3,shrimp,CRABRR,0,0.090909091,0
2017,FARA.17,3,shrimp,CRABRR,0,0,0
2017,GARC.17,3,shrimp,CRABRR,0,1.466666667,0
2017,GOAT.17,3,shrimp,CRABRR,0,0,0
2017,GUKT.17,3,shrimp,CRABRR,0,7.4,0
2017,HETA.17,3,shrimp,CRABRR,0,0,0
2017,KAGK.17,3,shrimp,CRABRR,0,6.0625,0
2017,NAUK.17,3,shrimp,CRABRR,0,2.038461539,0
2017,NOSK.17,3,shrimp,CRABRR,0,6.142857143,0
2017,REFU.17,3,shrimp,CRABRR,0,0.083333334,0
2017,SALA.17,3,shrimp,CRABRR,0,7.05,0
2017,SFEI.17,3,shrimp,CRABRR,0,1.053571429,0
2017,SHIN.17,3,shrimp,CRABRR,0,3.692307692,0
2017,SODA.17,3,shrimp,CRABRR,0,1.115384615,0
2017,SWAD.17,3,shrimp,CRABRR,0,0.452380953,0
2018,KAGK.18,1,minnow,CRABDUN,0,10.67457376,0
2018,NPAS.18,1,minnow,CRABDUN,0,0,0
2018,SUKK.18,1,minnow,CRABDUN,0,0.036029544,0
2018,GUKT.18,2,minnow,CRABDUN,0,10.68427371,0
2018,SUKK.18,2,minnow,CRABDUN,0,0.036029544,0
2018,KAGK.18,3,minnow,CRABDUN,0,10.67457376,0
2018,NATZ.18,3,minnow,CRABDUN,0,0,0
2018,NPAS.18,3,minnow,CRABDUN,0,0,0
2018,SUKK.18,3,minnow,CRABDUN,0,0.036029544,0
2018,KAGK.18,4,minnow,CRABDUN,0,10.67457376,0
2018,NATZ.18,4,minnow,CRABDUN,0,0,0
2018,NPAS.18,4,minnow,CRABDUN,0,0,0
2018,SUKK.18,4,minnow,CRABDUN,0,0.036029544,0
2018,GUKT.18,1,pot,CRABDUN,0,10.68427371,0
2018,KAGK.18,1,pot,CRABDUN,0,10.67457376,0
2018,NATZ.18,1,pot,CRABDUN,0,0,0
2018,NOSK.18,1,pot,CRABDUN,0,3.436157751,0
2018,NPAS.18,1,pot,CRABDUN,0,0,0
2018,SUKK.18,1,pot,CRABDUN,0,0.036029544,0
2018,GUKT.18,2,pot,CRABDUN,0,10.68427371,0
2018,KAGK.18,2,pot,CRABDUN,0,10.67457376,0
2018,NATZ.18,2,pot,CRABDUN,0,0,0
2018,NOSK.18,2,pot,CRABDUN,0,3.436157751,0
2018,SUKK.18,2,pot,CRABDUN,0,0.036029544,0
2018,GUKT.18,3,pot,CRABDUN,0,10.68427371,0
2018,KAGK.18,3,pot,CRABDUN,0,10.67457376,0
2018,NATZ.18,3,pot,CRABDUN,0,0,0
2018,NOSK.18,3,pot,CRABDUN,0,3.436157751,0
2018,NPAS.18,3,pot,CRABDUN,0,0,0
2018,SUKK.18,3,pot,CRABDUN,0,0.036029544,0
2018,GUKT.18,4,pot,CRABDUN,0,10.68427371,0
2018,KAGK.18,4,pot,CRABDUN,0,10.67457376,0
2018,NATZ.18,4,pot,CRABDUN,0,0,0
2018,NOSK.18,4,pot,CRABDUN,0,3.436157751,0
2018,NPAS.18,4,pot,CRABDUN,0,0,0
2018,SUKK.18,4,pot,CRABDUN,0,0.036029544,0
2018,GUKT.18,1,minnow,CRABGRA,0,10.68427371,0
2018,KAGK.18,1,minnow,CRABGRA,0,10.67457376,0
2018,NATZ.18,1,minnow,CRABGRA,0,0,0
2018,NOSK.18,1,minnow,CRABGRA,0,3.436157751,0
2018,NPAS.18,1,minnow,CRABGRA,0,0,0
2018,SUKK.18,1,minnow,CRABGRA,0,0.036029544,0
2018,GUKT.18,2,minnow,CRABGRA,0,10.68427371,0
2018,KAGK.18,2,minnow,CRABGRA,0,10.67457376,0
2018,NATZ.18,2,minnow,CRABGRA,0,0,0
2018,NOSK.18,2,minnow,CRABGRA,0,3.436157751,0
2018,NPAS.18,2,minnow,CRABGRA,0,0,0
2018,SUKK.18,2,minnow,CRABGRA,0,0.036029544,0
2018,GUKT.18,3,minnow,CRABGRA,0,10.68427371,0
2018,KAGK.18,3,minnow,CRABGRA,0,10.67457376,0
2018,NATZ.18,3,minnow,CRABGRA,0,0,0
2018,NOSK.18,3,minnow,CRABGRA,0,3.436157751,0
2018,NPAS.18,3,minnow,CRABGRA,0,0,0
2018,SUKK.18,3,minnow,CRABGRA,0,0.036029544,0
2018,GUKT.18,4,minnow,CRABGRA,0,10.68427371,0
2018,KAGK.18,4,minnow,CRABGRA,0,10.67457376,0
2018,NATZ.18,4,minnow,CRABGRA,0,0,0
2018,NOSK.18,4,minnow,CRABGRA,0,3.436157751,0
2018,NPAS.18,4,minnow,CRABGRA,0,0,0
2018,SUKK.18,4,minnow,CRABGRA,0,0.036029544,0
2018,GUKT.18,1,pot,CRABGRA,0,10.68427371,0
2018,KAGK.18,1,pot,CRABGRA,0,10.67457376,0
2018,NATZ.18,1,pot,CRABGRA,0,0,0
2018,NOSK.18,1,pot,CRABGRA,0,3.436157751,0
2018,SUKK.18,1,pot,CRABGRA,0,0.036029544,0
2018,GUKT.18,2,pot,CRABGRA,0,10.68427371,0
2018,KAGK.18,2,pot,CRABGRA,0,10.67457376,0
2018,NATZ.18,2,pot,CRABGRA,0,0,0
2018,NOSK.18,2,pot,CRABGRA,0,3.436157751,0
2018,NPAS.18,2,pot,CRABGRA,0,0,0
2018,SUKK.18,2,pot,CRABGRA,0,0.036029544,0
2018,GUKT.18,3,pot,CRABGRA,0,10.68427371,0
2018,KAGK.18,3,pot,CRABGRA,0,10.67457376,0
2018,NATZ.18,3,pot,CRABGRA,0,0,0
2018,NOSK.18,3,pot,CRABGRA,0,3.436157751,0
2018,NPAS.18,3,pot,CRABGRA,0,0,0
2018,SUKK.18,3,pot,CRABGRA,0,0.036029544,0
2018,GUKT.18,4,pot,CRABGRA,0,10.68427371,0
2018,KAGK.18,4,pot,CRABGRA,0,10.67457376,0
2018,NATZ.18,4,pot,CRABGRA,0,0,0
2018,NOSK.18,4,pot,CRABGRA,0,3.436157751,0
2018,NPAS.18,4,pot,CRABGRA,0,0,0
2018,SUKK.18,4,pot,CRABGRA,0,0.036029544,0
2018,NATZ.18,1,minnow,CRABHEL,0,0,0
2018,NOSK.18,1,minnow,CRABHEL,0,3.436157751,0
2018,NPAS.18,1,minnow,CRABHEL,0,0,0
2018,SUKK.18,1,minnow,CRABHEL,0,0.036029544,0
2018,NATZ.18,2,minnow,CRABHEL,0,0,0
2018,NOSK.18,2,minnow,CRABHEL,0,3.436157751,0
2018,NPAS.18,2,minnow,CRABHEL,0,0,0
2018,SUKK.18,2,minnow,CRABHEL,0,0.036029544,0
2018,NATZ.18,3,minnow,CRABHEL,0,0,0
2018,NOSK.18,3,minnow,CRABHEL,0,3.436157751,0
2018,NPAS.18,3,minnow,CRABHEL,0,0,0
2018,SUKK.18,3,minnow,CRABHEL,0,0.036029544,0
2018,GUKT.18,4,minnow,CRABHEL,0,10.68427371,0
